,track_id,track_artist_name,track_name,track_album_name,track_genre,track_popularity,target_track_id,target_track_artist_name,target_track_name,target_track_album_name,target_track_genre,target_track_popularity,similarity
76,7vvRkLPIvfjjmCIqNxBuEZ,Soul II Soul;Caron Wheeler,Back To Life,Keep On Movin',british,66,2LMloFiV7DHpBhITOaBSam,The Strokes,Hard To Explain,Is This It,garage,63,15
77,7vvRkLPIvfjjmCIqNxBuEZ,Soul II Soul;Caron Wheeler,Back To Life,Keep On Movin',british,66,4KC2Z9dL4jL61Ys35N6srg,The Strokes,Barely Legal,Is This It,garage,57,48
78,7vvRkLPIvfjjmCIqNxBuEZ,Soul II Soul;Caron Wheeler,Back To Life,Keep On Movin',british,66,1EsgUWQsxGBwnu3NATDjiU,The Strokes,The Modern Age,Is This It,garage,57,38
79,7vvRkLPIvfjjmCIqNxBuEZ,Soul II Soul;Caron Wheeler,Back To Life,Keep On Movin',british,66,7G8hUONVhvJnkD3Ak8mNF1,The Strokes,Soma,Is This It,garage,54,40
80,7vvRkLPIvfjjmCIqNxBuEZ,Soul II Soul;Caron Wheeler,Back To Life,Keep On Movin',british,66,4pXyK9GW7fuT645U0DLYYF,The Strokes,"Alone, Together",Is This It,garage,52,35
81,7vvRkLPIvfjjmCIqNxBuEZ,Soul II Soul;Caron Wheeler,Back To Life,Keep On Movin',british,66,37cb7mzkQKksGm0noGDXeh,The Strokes,Trying Your Luck,Is This It,garage,53,36
82,7vvRkLPIvfjjmCIqNxBuEZ,Soul II Soul;Caron Wheeler,Back To Life,Keep On Movin',british,66,0J2OnBNKwt0KICDyDFPUvl,The Strokes,Take It Or Leave It,Is This It,garage,53,45
83,7vvRkLPIvfjjmCIqNxBuEZ,Soul II Soul;Caron Wheeler,Back To Life,Keep On Movin',british,66,7xuu4ByQkm8qhnwJQk994r,The Strokes,New York City Cops,Is This It,garage,52,5
84,54CEXt5kP0lFQTaRXYHXYw,Seiko Matsuda,SUNSET BEACH,Pineapple,j-idol,27,7kzKAuUzOITUauHAhoMoxA,The Strokes,Last Nite,Is This It,alt-rock,74,14
85,54CEXt5kP0lFQTaRXYHXYw,Seiko Matsuda,SUNSET BEACH,Pineapple,j-idol,27,56NkIxSZZiMpFP5ZNSxtnT,The Strokes,Someday,Is This It,garage,70,16
86,54CEXt5kP0lFQTaRXYHXYw,Seiko Matsuda,SUNSET BEACH,Pineapple,j-idol,27,7kzKAuUzOITUauHAhoMoxA,The Strokes,Last Nite,Is This It,garage,74,14
87,54CEXt5kP0lFQTaRXYHXYw,Seiko Matsuda,SUNSET BEACH,Pineapple,j-idol,27,2pAD0PKMUMtxlMvz33tYzB,The Strokes,Is This It,Is This It,garage,61,7
88,54CEXt5kP0lFQTaRXYHXYw,Seiko Matsuda,SUNSET BEACH,Pineapple,j-idol,27,2LMloFiV7DHpBhITOaBSam,The Strokes,Hard To Explain,Is This It,garage,63,3
89,54CEXt5kP0lFQTaRXYHXYw,Seiko Matsuda,SUNSET BEACH,Pineapple,j-idol,27,4KC2Z9dL4jL61Ys35N6srg,The Strokes,Barely Legal,Is This It,garage,57,60
90,54CEXt5kP0lFQTaRXYHXYw,Seiko Matsuda,SUNSET BEACH,Pineapple,j-idol,27,1EsgUWQsxGBwnu3NATDjiU,The Strokes,The Modern Age,Is This It,garage,57,50
91,54CEXt5kP0lFQTaRXYHXYw,Seiko Matsuda,SUNSET BEACH,Pineapple,j-idol,27,7G8hUONVhvJnkD3Ak8mNF1,The Strokes,Soma,Is This It,garage,54,52
92,54CEXt5kP0lFQTaRXYHXYw,Seiko Matsuda,SUNSET BEACH,Pineapple,j-idol,27,4pXyK9GW7fuT645U0DLYYF,The Strokes,"Alone, Together",Is This It,garage,52,47
93,54CEXt5kP0lFQTaRXYHXYw,Seiko Matsuda,SUNSET BEACH,Pineapple,j-idol,27,37cb7mzkQKksGm0noGDXeh,The Strokes,Trying Your Luck,Is This It,garage,53,48
94,54CEXt5kP0lFQTaRXYHXYw,Seiko Matsuda,SUNSET BEACH,Pineapple,j-idol,27,0J2OnBNKwt0KICDyDFPUvl,The Strokes,Take It Or Leave It,Is This It,garage,53,57
95,54CEXt5kP0lFQTaRXYHXYw,Seiko Matsuda,SUNSET BEACH,Pineapple,j-idol,27,7xuu4ByQkm8qhnwJQk994r,The Strokes,New York City Cops,Is This It,garage,52,17
96,47jGYuKiZdYnRvnHTI1vYH,my little airport,循環的夜,跟你開玩笑,cantopop,47,7kzKAuUzOITUauHAhoMoxA,The Strokes,Last Nite,Is This It,alt-rock,74,25
97,47jGYuKiZdYnRvnHTI1vYH,my little airport,循環的夜,跟你開玩笑,cantopop,47,56NkIxSZZiMpFP5ZNSxtnT,The Strokes,Someday,Is This It,garage,70,23
98,47jGYuKiZdYnRvnHTI1vYH,my little airport,循環的夜,跟你開玩笑,cantopop,47,7kzKAuUzOITUauHAhoMoxA,The Strokes,Last Nite,Is This It,garage,74,25
99,47jGYuKiZdYnRvnHTI1vYH,my little airport,循環的夜,跟你開玩笑,cantopop,47,2pAD0PKMUMtxlMvz33tYzB,The Strokes,Is This It,Is This It,garage,61,32
100,47jGYuKiZdYnRvnHTI1vYH,my little airport,循環的夜,跟你開玩笑,cantopop,47,2LMloFiV7DHpBhITOaBSam,The Strokes,Hard To Explain,Is This It,garage,63,43
101,47jGYuKiZdYnRvnHTI1vYH,my little airport,循環的夜,跟你開玩笑,cantopop,47,4KC2Z9dL4jL61Ys35N6srg,The Strokes,Barely Legal,Is This It,garage,57,19
102,47jGYuKiZdYnRvnHTI1vYH,my little airport,循環的夜,跟你開玩笑,cantopop,47,1EsgUWQsxGBwnu3NATDjiU,The Strokes,The Modern Age,Is This It,garage,57,9
103,47jGYuKiZdYnRvnHTI1vYH,my little airport,循環的夜,跟你開玩笑,cantopop,47,7G8hUONVhvJnkD3Ak8mNF1,The Strokes,Soma,Is This It,garage,54,12
104,47jGYuKiZdYnRvnHTI1vYH,my little airport,循環的夜,跟你開玩笑,cantopop,47,4pXyK9GW7fuT645U0DLYYF,The Strokes,"Alone, Together",Is This It,garage,52,7
105,47jGYuKiZdYnRvnHTI1vYH,my little airport,循環的夜,跟你開玩笑,cantopop,47,37cb7mzkQKksGm0noGDXeh,The Strokes,Trying Your Luck,Is This It,garage,53,8
106,47jGYuKiZdYnRvnHTI1vYH,my little airport,循環的夜,跟你開玩笑,cantopop,47,0J2OnBNKwt0KICDyDFPUvl,The Strokes,Take It Or Leave It,Is This It,garage,53,16
107,47jGYuKiZdYnRvnHTI1vYH,my little airport,循環的夜,跟你開玩笑,cantopop,47,7xuu4ByQkm8qhnwJQk994r,The Strokes,New York City Cops,Is This It,garage,52,21
108,5Wr9eVJ9Ccpx6uYTLETkbk,Ludwig van Beethoven;Wiener Philharmoniker;Andris Nelsons,"Symphony No. 6 in F Major, Op. 68 ""Pastoral"": III. Lustiges Zusammensein der Landleute. Allegro",Classical Running,german,0,7kzKAuUzOITUauHAhoMoxA,The Strokes,Last Nite,Is This It,alt-rock,74,46
109,5Wr9eVJ9Ccpx6uYTLETkbk,Ludwig van Beethoven;Wiener Philharmoniker;Andris Nelsons,"Symphony No. 6 in F Major, Op. 68 ""Pastoral"": III. Lustiges Zusammensein der Landleute. Allegro",Classical Running,german,0,56NkIxSZZiMpFP5ZNSxtnT,The Strokes,Someday,Is This It,garage,70,44
110,5Wr9eVJ9Ccpx6uYTLETkbk,Ludwig van Beethoven;Wiener Philharmoniker;Andris Nelsons,"Symphony No. 6 in F Major, Op. 68 ""Pastoral"": III. Lustiges Zusammensein der Landleute. Allegro",Classical Running,german,0,7kzKAuUzOITUauHAhoMoxA,The Strokes,Last Nite,Is This It,garage,74,46
111,5Wr9eVJ9Ccpx6uYTLETkbk,Ludwig van Beethoven;Wiener Philharmoniker;Andris Nelsons,"Symphony No. 6 in F Major, Op. 68 ""Pastoral"": III. Lustiges Zusammensein der Landleute. Allegro",Classical Running,german,0,2pAD0PKMUMtxlMvz33tYzB,The Strokes,Is This It,Is This It,garage,61,53
112,5Wr9eVJ9Ccpx6uYTLETkbk,Ludwig van Beethoven;Wiener Philharmoniker;Andris Nelsons,"Symphony No. 6 in F Major, Op. 68 ""Pastoral"": III. Lustiges Zusammensein der Landleute. Allegro",Classical Running,german,0,2LMloFiV7DHpBhITOaBSam,The Strokes,Hard To Explain,Is This It,garage,63,64
113,5Wr9eVJ9Ccpx6uYTLETkbk,Ludwig van Beethoven;Wiener Philharmoniker;Andris Nelsons,"Symphony No. 6 in F Major, Op. 68 ""Pastoral"": III. Lustiges Zusammensein der Landleute. Allegro",Classical Running,german,0,4KC2Z9dL4jL61Ys35N6srg,The Strokes,Barely Legal,Is This It,garage,57,1
114,5Wr9eVJ9Ccpx6uYTLETkbk,Ludwig van Beethoven;Wiener Philharmoniker;Andris Nelsons,"Symphony No. 6 in F Major, Op. 68 ""Pastoral"": III. Lustiges Zusammensein der Landleute. Allegro",Classical Running,german,0,1EsgUWQsxGBwnu3NATDjiU,The Strokes,The Modern Age,Is This It,garage,57,10
115,5Wr9eVJ9Ccpx6uYTLETkbk,Ludwig van Beethoven;Wiener Philharmoniker;Andris Nelsons,"Symphony No. 6 in F Major, Op. 68 ""Pastoral"": III. Lustiges Zusammensein der Landleute. Allegro",Classical Running,german,0,7G8hUONVhvJnkD3Ak8mNF1,The Strokes,Soma,Is This It,garage,54,7
116,5Wr9eVJ9Ccpx6uYTLETkbk,Ludwig van Beethoven;Wiener Philharmoniker;Andris Nelsons,"Symphony No. 6 in F Major, Op. 68 ""Pastoral"": III. Lustiges Zusammensein der Landleute. Allegro",Classical Running,german,0,4pXyK9GW7fuT645U0DLYYF,The Strokes,"Alone, Together",Is This It,garage,52,13
117,5Wr9eVJ9Ccpx6uYTLETkbk,Ludwig van Beethoven;Wiener Philharmoniker;Andris Nelsons,"Symphony No. 6 in F Major, Op. 68 ""Pastoral"": III. Lustiges Zusammensein der Landleute. Allegro",Classical Running,german,0,37cb7mzkQKksGm0noGDXeh,The Strokes,Trying Your Luck,Is This It,garage,53,12
118,5Wr9eVJ9Ccpx6uYTLETkbk,Ludwig van Beethoven;Wiener Philharmoniker;Andris Nelsons,"Symphony No. 6 in F Major, Op. 68 ""Pastoral"": III. Lustiges Zusammensein der Landleute. Allegro",Classical Running,german,0,0J2OnBNKwt0KICDyDFPUvl,The Strokes,Take It Or Leave It,Is This It,garage,53,3
119,5Wr9eVJ9Ccpx6uYTLETkbk,Ludwig van Beethoven;Wiener Philharmoniker;Andris Nelsons,"Symphony No. 6 in F Major, Op. 68 ""Pastoral"": III. Lustiges Zusammensein der Landleute. Allegro",Classical Running,german,0,7xuu4ByQkm8qhnwJQk994r,The Strokes,New York City Cops,Is This It,garage,52,43
